feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
-0.9261435485511624,1.4342091211849988,0.3804468025244394,-0.24918110857696352,1.168560819572316,1.617779567742443,0.6279493655034007,-0.15300406969538682,0.9758750320014465,-0.3598900014927172,1.0547103601613845,0
-0.9620409010323199,1.4130916537198228,0.6694776041975317,-0.1569309172348355,1.1495963659733635,1.8137326426575187,0.5056186056264634,-0.16868235854466065,0.8331488976608299,-0.2636940381631378,0.9410947493286229,0
-0.9308933539034998,1.3612579548081922,0.9713031179061353,-0.07637569171492778,1.1761870243433257,2.0016088790822186,0.7357477485971239,-0.12596676954289177,0.6483068306412492,-0.0898244718889327,0.8038525321238092,0
-0.8529389645276377,1.462261646344081,0.8504975004344493,-0.24667361754099953,1.294559344313718,2.241274778418706,1.0794554163177665,-0.08021038002435224,0.6235694862673415,0.0790936042021295,0.8229706738096282,0
-0.8413772838138651,1.5278476058213688,0.9710784842312954,-0.05913814887970721,1.4085217016345877,2.4358888538143284,0.9667399181064904,-0.1392870360190096,0.7059522185420102,-0.05715244070992892,0.704554333485334,0
-0.6085573388399058,1.2638971548778368,0.9494842471166323,-0.15780750851593925,1.2934942296561818,2.4593792979167057,0.8142703594931469,0.05974875275336125,0.6169318119021809,-0.26815278311257046,0.7769013264034095,0
-0.4042931593328058,1.5927628591711103,0.9994858201430248,0.1264174562289918,1.3588547809473384,2.4260197925929563,0.9308121561402011,-0.006550803281770237,0.4538129233909045,-0.15824278428637475,0.8493529138466491,0
-0.059891952826417835,1.4463361563862935,1.1532872295625418,-0.006086853399746849,1.348294203356834,2.5001502436824596,0.9076617481458565,-0.030839722309655083,0.7063962154406516,0.029793654506002288,0.6178540750141805,0
0.06798487617798461,1.5206349752982888,0.8652347937222482,-0.018664202986196508,1.4353928308920156,2.5818248960758496,0.9824701769862568,-0.11036590278636392,0.5855818632703156,-0.14658620826313112,0.570281948219667,0
0.05520580956526555,1.591027976377617,0.9084544067904976,0.09616660511628575,1.301032300173306,2.505275309063564,0.9509974037133282,-0.10972353287617254,0.6365152337949066,-0.07781647609548306,0.7265842295944215,0
0.4525754337661204,1.32271657141151,1.1087240766253639,0.06503251891447367,1.4634513061454064,2.418759056970506,0.9660991166992376,0.2144065119159847,0.833716095273884,0.032144123360038745,0.6661750806110943,0
0.5535652866655928,1.3733391062606453,1.0115514959875433,-0.05904635346747935,1.4701122238885207,2.446638252466803,0.8487841421656356,-0.01809066430166134,0.6983215476751644,-0.17186113357380478,0.8028770997883221,0
0.6726836899218528,1.396268162590833,0.7545834027305712,0.09492865479060114,1.464902018824099,2.120034569369053,0.8248513018726429,0.13623436912379064,0.7576981561736084,0.0999901362900594,0.9214568117495217,0
0.9203294437405835,1.3247919217340356,0.689673748615822,0.13419023400976351,1.2827519412138328,1.9849088683946934,0.4789814771433149,0.1252755366314408,0.8917213229140103,0.10779269032988575,0.7627149575736522,0
1.0467956216936998,1.5527848958905976,0.3885392051576661,0.07436410567319296,1.3188979179969167,1.713600065655343,0.15136738749402304,-0.13301479792554166,1.0367371034950168,0.1763504567574904,1.060616123847836,0
1.0837353676064903,1.2687695783688144,0.21414123517372025,0.27210213866513616,1.3420095434238748,1.2948652361808306,-0.160500275325783,0.36264044703229464,1.1467286426434657,0.3544143132797385,0.745966844426759,0
0.9141049003940978,1.2740697140739694,-0.22413823183199558,0.4205246189858462,1.1593804136091261,1.0560477845795475,-0.7093447174451238,0.2987013150142219,1.6811726230466084,0.431861102755978,0.5836705354079139,0
0.934736538964156,1.3262525448668112,-0.3938308461547857,0.5241610102555865,1.4312900759993916,0.6019236160749393,-1.1582379052826632,0.21359035583499308,2.5289985891835496,0.6767097164525214,0.17151950543751016,0
0.9279175152808599,1.1637488436713943,-0.4402418441913855,0.47714842856683753,1.2438188805149357,0.7707385658046509,-1.2091175737119912,0.3634365363657898,4.239746064774653,0.8219480234354626,-0.13986229164409017,0
0.8858065800875522,1.2253778689505188,-0.7869434128265642,0.8181800240622134,1.2456693416115345,0.32445123295120304,-1.5361826192779653,0.3409334995021581,7.972171725035776,0.7186279246119385,-0.1570021009109075,0
0.6023704163725878,1.281263581283456,-0.9252771897323088,0.7548222163045516,1.1318947696855863,0.47791966198877656,-1.6813074077155958,0.7338375441205903,17.304099062626445,0.7299396616177884,-0.4524471002743524,0
0.4678327911874164,1.2050097540524192,-0.8988211418256902,0.8130659472831965,1.0304183279902808,0.2710384047148314,-1.8437094721179519,0.5490996890217652,40.08078501098785,0.7669119601521208,-0.4883425925717554,0
0.19248485934509943,1.222387276325147,-1.023385647721138,0.8748882020920972,1.0784622131207209,0.3013548135299884,-1.8833671334692208,0.6550799042808969,86.75355914959353,0.7030340167719458,-0.6158863465114426,0
-0.011867010108624787,1.1771374655675373,-0.75107568305836,0.7623916466301801,1.13975939312444,0.1913182433664479,-1.746399491754296,0.6681635180302271,110.49442784039393,0.6788757447079862,-0.5922805985534947,0
-0.010654267988261829,1.0819488983697438,-0.965414276652453,0.8740057147355871,1.1682085326116398,0.2707675180619368,-1.7133259180306077,0.741758598043691,66.45201151761724,0.626127807083189,-0.610797782028395,0
-0.152279313807983,1.2737284734526495,-0.9882319294418318,0.7597736667477825,1.1048010594806186,0.34567951889828863,-1.6790373881942156,0.8225073435456036,27.804472203260687,0.6294821550925183,-0.5945976319558821,0
-0.47962299855650264,1.429757812459668,-0.9913778091200227,0.6564187324333266,1.1162682577497973,0.4129108381163428,-1.5745900345715176,0.7833549945529406,11.898574970009635,0.8853827762509989,-0.4308432794006771,0
-0.5377533925587451,1.2728160276341602,-0.6963551231211321,0.7358463424180695,1.0463649723973023,0.5423760612814762,-1.4276757816383294,0.4642262420360507,5.350375215968956,0.5999319133714414,-0.37791884219344374,0
-0.742188476029535,1.3135634126681115,-0.5550172209277737,0.7454948660301495,1.1337229496201338,0.6124677677288912,-1.2249111693527008,0.4377306842544603,2.9576485291417516,0.30821559185763114,0.07515708713810784,0
-0.952079009042017,1.382920415768055,-0.462444274968746,0.5760950566343979,1.2418099095111725,0.8529033351798969,-0.9338589255452494,0.3128514461821265,1.9791520078438627,0.46458947375006393,0.2723328472084908,0
-0.9252579313287154,1.2109747980693508,-0.07626092760680686,0.49809157183671626,1.1784562580075617,1.0445841530782112,-0.418667492447567,0.12778294099935705,1.2422696027520168,0.275573180504348,0.4242269510320316,0
-0.8430964093949995,1.533100431178471,0.01338086384158202,0.2571065122200856,1.2078282510500937,1.5794073271460718,-0.18230519926249122,0.407444983201259,1.127554691312536,0.3473383293815373,0.8139219874728455,0
-0.9962419843816284,1.4077100491689996,0.4629131668656397,0.060279045742493265,1.1788651544576474,1.9401311500173877,0.2613730120870599,0.2555525973688673,0.6446175695166103,0.24540559165864725,1.020374208798906,0
-0.7923801323367233,1.5739963013354443,0.7199501637005256,0.2927581373283764,1.0245295935321075,2.2470833079111827,0.4505288435790392,0.10237220182863306,0.5903261870791305,0.17366437577537586,0.9953538521134142,0
-1.1291766898945559,1.3586157608169411,1.0088516053153962,0.2892755671032972,1.0975402833207235,2.3005549481868646,0.6883646425116076,0.21235515595911825,0.60076946044523,0.09651412101067583,0.9952959404563991,0
-0.6687969963341538,1.6317671813631351,0.8586499304743378,0.19583085712413728,1.275353745585834,2.309044822563702,0.870566174214315,0.1515757605713068,0.6770893902624661,0.013807892363959198,0.9305221873728755,0
-0.5961281155824641,1.5417326722798634,0.8542831414771253,-0.01772671575083058,1.25621822315211,2.276625912904797,0.885872688537497,0.021225298117122156,0.6121254426880987,-0.12566017300924145,0.6584381938241538,0
-0.46446635711848355,1.5294231231961335,0.9079681306412747,-0.11185587018882424,1.327234929589901,2.5757967146530114,1.0736885455975487,0.03586860492660094,0.5933849164646089,-0.002836015323114156,0.8888387838161041,0
-0.23779758408307067,1.5026746485832916,0.866305012656357,-0.10641119566288408,1.4742899584439244,2.299606409158072,0.8650013634142734,0.15136492221082265,0.7953759096841799,0.10209769943545355,0.6917088894583543,0
-0.24829253233845672,1.4546180893017162,1.1336455835671033,-0.16847060618292845,1.3991738918333416,2.4453903911259895,1.0100001595508357,-0.09471258812174073,0.8146363268918378,0.1812381675293515,0.6680975369598228,0
0.12791002087920114,1.5947606008878104,1.1528477977740963,-0.013817905282257358,1.468113033076958,2.450260620517751,1.0143147213971635,0.1643235601794526,0.6303514376569652,-0.027933230453113616,0.6562614357869184,0
0.37902618597107,1.4792075482800842,1.0162318399118664,0.14613074627755543,1.362454036994814,2.4424362296271607,0.8175672738157054,-0.036105344918002685,0.5108995195913372,-0.032492876855519576,0.7911824235174453,0
0.670855169631851,1.2545365247090434,1.0631785449503202,-0.05309192675295527,1.2777041543283087,2.395872805453148,0.9358723318951755,0.1187552067421585,0.48409262409216147,-0.002810266821499194,0.6928697016861549,0
0.6301365982407708,1.321759858235098,0.8615750174411356,-0.049578412196904925,1.3525404000505978,2.295472439425668,0.9535598354196587,-0.0624168644867288,0.7588831929364678,0.04112734472325941,0.6883966792025038,0
0.7328243772177866,1.3940002482071454,0.6807241491040563,-0.0007810962525984788,1.272218533462575,1.8612838110927001,0.8714489058865591,-0.06095360633336815,0.8658946115501203,-0.23467210320414394,0.7769807605828868,0
0.862769546369174,1.4203953155730051,0.4316136566413378,-0.2538447296819313,1.4975798962808122,1.8557784267901762,0.6579218961853887,-0.1329403728045495,0.9222219893365784,-0.21321327946007257,0.7212792856075363,0
1.067360729537183,1.3591759254514904,0.15665463193072268,-0.09816520901729547,1.4049724563375767,1.3295709479987714,0.5571009062058058,-0.21973996200800663,1.1093025102292895,-0.4717540843096745,0.886030216749476,0
1.0326680111086377,1.4617791289883066,-0.265173766873084,-0.19876054045573527,1.3579243846851412,1.302710246075859,0.27664474423969565,-0.23646597650439485,1.387468127044166,-0.46363340123806457,0.8757850728659254,0
0.9309306742419122,1.1204218442312321,-0.36558806726974336,-0.5090411944383526,1.4059638172562572,0.8680059714242562,0.10528180814733279,-0.1256020526051257,2.1747053204411766,-0.4968941830592778,0.9561092759851425,0
0.980121977388576,1.307114268301964,-0.6298187297955467,-0.647020205257029,1.0543538091417046,0.45126646335497067,-0.011353173020379262,-0.5642000803802973,3.525141435069887,-0.8036182846690897,1.0054639942169044,0
0.84636339347086,1.0906624889307746,-0.7208708781080082,-0.6027251622495192,1.2876937293104127,0.39563299321515655,-0.030258020753828427,-0.5412105662159653,5.784772066919935,-0.7879837633402325,0.9492654812027486,0
0.8080257219592715,1.3314271707619265,-0.8923679511297573,-0.77605269007735,1.0699618909523194,0.2967281065214259,-0.22799190518970724,-0.5841176717335346,12.212743826836922,-0.6817955378231693,0.9883860723957967,0
0.4871097441299232,1.2329741070077034,-0.9743332193085577,-0.9087899023689586,1.173183916111913,0.4034270910557556,-0.21361065574125332,-0.7125651807629282,27.89507865420438,-0.740641831171394,0.949687030014021,0
0.3484842769951633,1.2758332230850304,-1.0694881950777937,-0.6984015116992823,1.1174392932131296,0.2711671079806126,-0.22273316419837175,-0.531769291506318,64.99774153654995,-0.7094457436608826,0.7846810768552469,0
0.15077586048222197,1.1437651593676221,-0.9825156269639489,-0.7192362439242826,1.1923104386731773,0.2748669992155317,-0.18206973960832776,-0.6060540323060613,109.55019894226164,-0.7267918736081533,0.830890147311338,0
-0.15520280410361573,1.3593584158924412,-0.9136357873134068,-0.8204840787630858,1.1302043284210548,0.36207457575370333,-0.00880084544760465,-0.6827586971380687,88.34278108529969,-0.8332203746951148,0.8136130253666136,0
-0.17772439290030465,1.3417699230687765,-1.0873668763153888,-0.9383243634995122,1.2276157862971049,0.25495005066343973,-0.10372255714732602,-0.7739288552463076,40.575340474786685,-0.5556663694561143,0.5877737087822563,0
-0.3714501559034472,1.3068178898180058,-0.9260336626025061,-0.8921805341538263,1.0236718291597304,0.38910121764947747,-0.27866210345537656,-0.507827282239256,16.76483888174391,-0.7267569218575991,0.67284973305181,0
-0.5714143094453178,1.2506250133579688,-0.832075099578958,-0.6978381924580677,1.1509379376922535,0.4765834547056056,-0.20686296999079093,-0.7059960070470348,7.468876900306866,-0.9982988818488094,0.7868051305667622,0
-0.7469534693817597,1.3403205020527087,-0.7899886307383335,-0.6820404405064533,1.0979741422563347,0.4355056717897473,-0.04885209289291682,-0.2286064177724574,3.6626565908912068,-0.6599196327008403,0.8218083880139037,0
-0.9877574783802121,1.233300485474591,-0.574059147943485,-0.5772429536200241,0.9254397006213211,0.9360145825836239,-0.06279063514009875,-0.411021374194553,2.2227463486497796,-0.6044870520501748,0.9499468187611224,0
-0.9772744474710762,1.4132338949289138,-0.2311807760104982,-0.34450930823802595,1.009527858752401,0.9314062901326536,0.1199297587754309,-0.2826581940645504,1.3382343477897671,-0.3928619497558023,1.00825991229579,0
-1.0211870097733262,1.5174042340159322,-0.0730829233274419,-0.2754796552955727,1.1035311709609044,1.4844519880331455,0.5235527321570638,-0.2313394613031501,0.9545514666838484,-0.425433396005246,0.8209329940093205,0
-1.0795037190587895,1.4843964316260103,0.36736756814294913,-0.11801207322928062,1.2509034838407926,1.558003268555538,0.526863975049733,-0.24418563448697672,0.9134262562828329,-0.17754848344464813,1.0395480426254737,0
-0.9879270169104643,1.3283639187489642,0.49692854273770687,-0.2727062431405118,1.2103842103380598,2.0479118246484993,0.8555745825093516,0.09509950463198151,0.7531327662032695,-0.14494020456427106,0.956086634112572,0
-0.86517327632517,1.459607889255344,0.8848593270482216,-0.14094070382541454,1.0738116231864965,2.388231603087951,1.010727823654737,0.01320399661432893,0.728147731268611,-0.22660794175747084,0.9375307167838859,0
-0.6146371365728995,1.3135644653073089,1.1361968143805716,0.0188910492121697,1.2042335622407452,2.323994793869894,0.8860749510586867,0.0819845988074141,0.604629286672987,-0.08343130780599409,0.9281122171742335,0
-0.6514520390948377,1.5160266697061335,0.8817014467469354,0.02012174587743123,1.4477985375712104,2.4009292012203685,0.9034669594852612,-0.14173115173376835,0.7122638396522842,-0.10830780187487367,0.7709689851152345,0
-0.4821415513183457,1.515619313150519,1.0470100706341716,0.14590108599687068,1.2838357491228622,2.5251922561926543,0.9733130280104794,0.011683035746090012,0.5970627280844415,0.009138162813616972,0.887566201190102,0
-0.33407971768133893,1.290741699645943,0.9269526416103036,0.04118464396713753,1.264554930121532,2.4444105201014104,0.8916330866544124,0.05127979015424163,0.7604330761867778,-0.07927646384948352,0.6582402367216146,0
-0.3242288716276772,1.3638167189080934,1.1040954156533862,0.18481099709582846,1.3679343820352416,2.661822971947219,1.0121032994386083,0.027075738282132847,0.6938441034961386,0.007443637368013321,0.6385013539877564,0
0.06455668498055679,1.4489698230014367,0.8729429745127342,0.055134297883439404,1.412615456618977,2.4959717530429386,0.9777711065247918,-0.1149073844233919,0.6476158867451952,-0.02571721927138854,0.765078951719218,0
0.2701115423785755,1.4396112816023998,1.0404258556725192,0.1145804052073989,1.3035195480752757,2.430047485324158,1.0200615209698454,0.11562360722428641,0.6983617873944514,-0.003938846306606927,0.6863427278063515,0
0.696764805523918,1.3365904887540556,0.8765941115314717,-0.00545641298816972,1.4070859009310253,2.3674026377267747,1.0766922721534131,0.036364531153197634,0.6891010697897159,0.24157795060810278,0.775967586610121,0
0.599598925641927,1.480189107460415,0.873344883281321,0.062111755814430486,1.3261566636175997,2.2420397296990524,0.9151088056421582,-0.04609707788880982,0.8771473535755255,0.04632903380359025,1.0122403840156344,0
0.7927131847129639,1.4467514884357258,0.6612559787083098,0.2029626613924269,1.4276323200184113,2.1231871350889664,0.7014142627557968,-0.104804987804158,0.792924765922271,-0.042364321500931085,0.9452082994281531,0
0.8724099028403667,1.3798348109766925,0.6484751492317473,0.34165497347397245,1.3638929755353077,1.9304344869508567,0.1892781044307131,0.1755279214407236,0.8598113882275941,0.3421276366033421,1.0081219686843161,0
0.8374172907307449,1.2995755955246868,0.22388632546622872,0.3366218085840247,1.3812645631410296,1.6339751991008524,0.08822384546747558,0.39575287631658296,0.995639843871758,0.44512785043762104,0.8943492978908494,0
1.1089270553293402,1.455114973445435,0.06892345123683528,0.34904038908758384,1.2387659574944339,1.2981537586937206,-0.17136777490693833,0.08904587271634201,1.3812004022755555,0.25482498951879956,0.6554829709032863,0
1.0705444081802364,1.4910640836900142,-0.31357362835111674,0.593127641030482,1.2103775072269363,1.2562436698915451,-1.0356102152338829,0.2563964240145002,1.8638563761465674,0.48510696789542274,0.5221920062176599,0
1.0354791231088076,1.2536214756982216,-0.5472617948902225,0.33219061165694963,1.3619671849809776,0.66315355872359,-1.0182647806977114,0.41305318763155596,2.7030277349880136,0.6869106183413574,0.28592754926165026,0
0.7883343161712487,1.2193290188751165,-0.7181790566338923,0.4971634802574876,1.2324788075580615,0.562254321981311,-1.3882774352577265,0.25355936803606705,4.529408822223542,0.7649572539905284,-0.16383460692108406,0
0.9073957837291378,1.3112028212041777,-0.9407147646381885,0.7827721009028873,1.2410889586701692,0.4568018581667616,-1.6641204763106465,0.42378043531203125,8.860907115988686,0.7616106022405654,-0.3182556337568676,0
0.4841920291371633,1.2115198060217134,-0.918519118256586,0.7751684748826227,1.1543886404297583,0.37077771394411063,-1.6332006104767895,0.4809623985156405,19.586918313557558,0.7955172648670682,-0.36140340386578806,0
0.5154316815242198,1.2229164656651552,-0.8220128305361557,0.875480297235409,1.2487178417741143,0.2559491911816346,-1.6190046290338562,0.7515520937141442,46.57468161304336,0.7162727503117344,-0.449905865550171,0
0.4899513508888669,1.3050649636895328,-1.0658536485488983,0.8436796002380498,1.0742992644931806,0.21898522136670787,-1.7477599450767072,0.8482589382435153,94.91446033507175,0.5736244582063174,-0.5938119547206555,0
-0.02478818692871107,1.0393470185753795,-0.8723271770742624,0.8974787656662545,1.1011207851618454,0.28592918504841247,-1.8670115827336669,0.7587498790062496,106.18355792411779,1.010593813905981,-0.6387664401220526,0
-0.18196539905670983,1.3662679267004982,-0.8312679312931819,0.7428927133363992,1.177059643454378,0.280012164571091,-1.8997576725184944,0.6441631992073433,57.875013356618446,0.6898653942994228,-0.8013812932594204,0
-0.30997482537543397,1.2506672522125704,-1.0362450363429834,0.8463252292911942,1.2043620535296795,0.262873778862706,-1.7294433947444496,0.6295433197427562,24.111111710059703,0.7741836120095658,-0.6736375764738166,0
-0.5521368664321941,1.2156605626159185,-1.0400830572018658,0.8353043759826873,1.028574030160197,0.2060444232068829,-1.5431235906165806,0.5254305559064386,10.310415591318808,0.6982805595604462,-0.5503284323372039,0
-0.8187002273195808,1.265211669286775,-0.7528713266430128,0.7876688205164482,1.2763265860123192,0.4442752958154058,-1.487386479406887,0.3887473932834209,5.059757371778185,0.7484284948973459,-0.44528456209873785,0
-0.7921651811790132,1.2909270568364142,-0.6623080893996289,0.7826976861897982,1.116637730704326,0.5724617678406748,-1.2179478930129495,0.3727753041551484,2.8617733636365665,0.6013926625511429,-0.07856550447405902,0
-1.0087849795827974,1.144517631359949,-0.1817843034215587,0.5117662613593267,0.9913256985321048,0.8822771813599498,-0.5738010173631072,0.3476394092605638,1.7188706024148208,0.5242873551872209,0.42849587349058843,0
-0.9227464906436672,1.491574739357327,-0.08065234799221721,0.41667754390938305,1.1477674564390816,1.261270138421499,-0.365554342670893,0.26353983178119145,1.221367024189896,0.15565888491501023,0.7469184621217229,0
-1.0909242283703298,1.371171677832782,0.13338706460727162,0.14117892807899887,1.0921371012021075,1.6165197344161713,0.0351236987537691,0.155734362804222,1.0803289625942543,0.24239156164860337,0.8920836776601289,0
